decay_rate,eval_acc,eval_f1,eval_pre,eval_recall,num_new_labeled,num_pseudo_labeled,num_total_labeled,pseudo_acc,round,threshold
0.001,0.6868241890268322,0.6608331471049027,0.7946007956874146,0.5682819382782501,,,995.0,,0.0,0.046
0.001,0.7188626351621946,0.7185725332452242,0.7958385572464026,0.6567881457271889,200,0,1195.0,,0.0,0.046
0.001,0.7416900280336404,0.7420348845389446,0.8000647926693398,0.6928313976294717,200,0,1395.0,,1.0,0.046
0.001,0.763716459751702,0.7585288411051835,0.8085078100323629,0.7152583099242253,200,0,1595.0,,2.0,0.046
0.001,0.775330396475771,0.7756745975925582,0.8218920229433249,0.7352823387588269,200,0,1795.0,,3.0,0.046
0.001,0.7841409691629956,0.7857466572086287,0.8261645892929639,0.74969963951974,200,0,1995.0,,4.0,0.046
0.001,0.7933520224269123,0.7929031117753979,0.8316907137453341,0.7581097316302726,200,0,2195.0,,5.0,0.046
0.001,0.7965558670404486,0.7973797361660729,0.8314432870114762,0.7665198237408053,200,0,2395.0,,6.0,0.046
0.001,0.8085702843412095,0.8114501087723802,0.8431411684633591,0.7825390468084865,200,0,2595.0,,7.0,0.046
0.001,0.8149779735682819,0.8171691939646499,0.8484028413575508,0.7885462554588669,200,0,2795.0,,8.0,0.046
0.001,0.8233880656788146,0.8241884065094498,0.8506295383573295,0.7997597116062438,200,0,2995.0,,9.0,0.046
0.001,0.8297957549058871,0.8322480796430891,0.8585165509902624,0.8077693231400844,200,0,3195.0,,10.0,0.046
0.001,0.8370044052863436,0.8388005409853717,0.8586478532673504,0.8201842210175373,200,0,3395.0,,11.0,0.046
0.001,0.8398077693231878,0.840735308996047,0.8604433764254135,0.8221866239009975,200,0,3595.0,,12.0,0.046
0.001,0.8406087304765719,0.8422933340215855,0.8610142916261935,0.8245895073611497,200,0,3795.0,,13.0,0.046
0.001,0.8470164197036444,0.8508812350228064,0.8680113309566909,0.8346015217784504,200,0,3995.0,,14.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,4195.0,,15.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,4395.0,,16.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,4595.0,,17.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,4795.0,,18.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,4995.0,,19.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,5195.0,,20.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,5395.0,,21.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,5595.0,,22.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,5795.0,,23.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,5995.0,,24.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,6195.0,,25.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,6395.0,,26.0,0.046
0.001,0.8530236283540248,0.8554077254661236,0.8757259046071808,0.8362034440852185,200,0,6595.0,,27.0,0.046
0.001,0.855026031237485,0.8583632313016418,0.8758510761753674,0.841810172158907,200,0,6795.0,,28.0,0.046
0.001,0.8570284341209451,0.857704753750651,0.8798480646391607,0.8370044052386026,200,0,6995.0,,29.0,0.046
0.001,0.8574289146976372,0.8581525811826318,0.875020677536356,0.842210652735599,200,0,7195.0,,30.0,0.046
0.001,0.8574289146976372,0.8581525811826318,0.875020677536356,0.842210652735599,200,0,7395.0,,31.0,0.046
0.001,0.8578293952743292,0.8599385836385086,0.8778640844366481,0.843011613888983,200,0,7595.0,,32.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,7795.0,,33.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,7995.0,,34.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,8195.0,,35.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,8395.0,,36.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,8595.0,,37.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,8795.0,,38.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,8995.0,,39.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,9195.0,,40.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,9395.0,,41.0,0.046
0.001,0.8602322787344814,0.8604897424656246,0.880271277572806,0.841810172158907,200,0,9595.0,,42.0,0.046
0.001,0.8630356427713256,0.8658617039561319,0.8811037737606142,0.8514217059995157,200,0,9795.0,,43.0,0.046
0.001,0.8630356427713256,0.8658617039561319,0.8811037737606142,0.8514217059995157,200,0,9995.0,,44.0,0.046
0.001,0.8630356427713256,0.8658617039561319,0.8811037737606142,0.8514217059995157,8,0,10003.0,,45.0,0.046
