decay_rate,eval_acc,eval_f1,eval_pre,eval_recall,num_new_labeled,num_pseudo_labeled,num_total_labeled,pseudo_acc,round,threshold
0.001,0.6868241890268322,0.6608331471049027,0.7946007956874146,0.5682819382782501,,,995.0,,0.0,0.046
0.001,0.6944333199839807,0.6793293178821498,0.7776497338932421,0.6067280736406852,200,0,1195.0,,0.0,0.046
0.001,0.7096515818982779,0.7037484508588117,0.7788289153294226,0.6435722866963519,200,0,1395.0,,1.0,0.046
0.001,0.7284741690028034,0.7266730512911957,0.7845082433404186,0.6780136162918665,200,0,1595.0,,2.0,0.046
0.001,0.7665198237885462,0.7684345007849828,0.8100900004088616,0.7316780135685986,200,0,1795.0,,3.0,0.046
0.001,0.790548658390068,0.7896193571218644,0.826598037898087,0.7565078093235045,200,0,1995.0,,4.0,0.046
0.001,0.7917501001201441,0.7966863259488122,0.8322633384560221,0.7645174208573451,200,0,2195.0,,5.0,0.046
0.001,0.8053664397276732,0.8056666763438957,0.8384974505550917,0.775730877004722,200,0,2395.0,,6.0,0.046
0.001,0.8133760512615138,0.8137453160240118,0.8489943745616535,0.7817380856551024,200,0,2595.0,,7.0,0.046
0.001,0.8257909491389668,0.8269599009429067,0.8580301381322352,0.7985582698761677,200,0,2795.0,,8.0,0.046
0.001,0.8362034441329596,0.839159460152728,0.8686148460072711,0.8121746094836967,200,0,2995.0,,9.0,0.046
0.001,0.8430116139367241,0.8491623617669893,0.8724788837925549,0.8273928713979939,200,0,3195.0,,10.0,0.046
0.001,0.8498197837404886,0.8535530554040414,0.8760703105090091,0.8325991188949903,200,0,3395.0,,11.0,0.046
0.001,0.8538245895074089,0.8605280238769509,0.8847927128165829,0.8378053663919867,200,0,3595.0,,12.0,0.046
0.001,0.8610332398878654,0.8641333329138109,0.8899665483723749,0.8402082498521388,200,0,3795.0,,13.0,0.046
0.001,0.8614337204645575,0.8647991282060522,0.8868154846862836,0.8442130556190591,200,0,3995.0,,14.0,0.046
0.001,0.8662394873848618,0.8684948350268934,0.8887949443885121,0.8494193031160555,200,0,4195.0,,15.0,0.046
0.001,0.8662394873848618,0.8684948350268934,0.8887949443885121,0.8494193031160555,200,0,4395.0,,16.0,0.046
0.001,0.8662394873848618,0.8684948350268934,0.8887949443885121,0.8494193031160555,200,0,4595.0,,17.0,0.046
0.001,0.868241890268322,0.870714217340846,0.893012019649333,0.8498197836927476,200,0,4795.0,,18.0,0.046
0.001,0.8726471766119344,0.8738681622920725,0.8970986817615434,0.8522226671528997,200,0,4995.0,,19.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,5195.0,,20.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,5395.0,,21.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,5595.0,,22.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,5795.0,,23.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,5995.0,,24.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,6195.0,,25.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,6395.0,,26.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,6595.0,,27.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,6795.0,,28.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,6995.0,,29.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,7195.0,,30.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,7395.0,,31.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,7595.0,,32.0,0.046
0.001,0.8766519823788547,0.878269783654211,0.8973214863585051,0.8602322786867403,200,0,7795.0,,33.0,0.046
0.001,0.8778534241089307,0.8816098742213877,0.9043975695162044,0.8602322786867403,200,0,7995.0,,34.0,0.046
0.001,0.8778534241089307,0.8816098742213877,0.9043975695162044,0.8602322786867403,200,0,8195.0,,35.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,200,0,8395.0,,36.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,200,0,8595.0,,37.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,200,0,8795.0,,38.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,200,0,8995.0,,39.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,200,0,9195.0,,40.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,200,0,9395.0,,41.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,200,0,9595.0,,42.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,200,0,9795.0,,43.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,200,0,9995.0,,44.0,0.046
0.001,0.8786543852623148,0.8819986128024115,0.9066207268069064,0.8590308369566643,8,0,10003.0,,45.0,0.046
