decay_rate,eval_acc,eval_f1,eval_pre,eval_recall,num_new_labeled,num_pseudo_labeled,num_total_labeled,pseudo_acc,round,threshold
0.001,0.6868241890268322,0.6608331532157513,0.7946007956874146,0.5682819382782501,,,995.0,,0.0,0.046
0.001,0.7517020424509411,0.7467296127562624,0.8441016136000622,0.671205446488102,200,0,1195.0,,1.0,0.046
0.001,0.7709251101321586,0.7773428164962582,0.8521127711786095,0.7160592710776094,200,0,1395.0,,2.0,0.046
0.001,0.789347216659992,0.7908735247817477,0.8523129824404245,0.7388866639490551,200,0,1595.0,,3.0,0.046
0.001,0.803764517420905,0.8029613333747155,0.85978789471797,0.7541049258633523,200,0,1795.0,,4.0,0.046
0.001,0.8101722066479776,0.8163836795089242,0.8722430768373922,0.7681217460475733,200,0,1995.0,,5.0,0.046
0.001,0.8173808570284341,0.8215349767272072,0.8676257104361874,0.7809371245017184,200,0,2195.0,,6.0,0.046
0.001,0.8277933520224269,0.8329998927685467,0.8714346268389958,0.7985582698761677,200,0,2395.0,,7.0,0.046
0.001,0.8354024829795755,0.8368502422528693,0.87370772809566,0.8037645173731641,200,0,2595.0,,8.0,0.046
0.001,0.8390068081698038,0.846759647882887,0.8795925272814408,0.8169803764040011,200,0,2795.0,,9.0,0.046
0.001,0.8438125750901081,0.8516597082531829,0.8857702576355023,0.8209851821709214,200,0,2995.0,,10.0,0.046
0.001,0.8470164197036444,0.8559182242340787,0.8906773485371624,0.8245895073611497,200,0,3195.0,,11.0,0.046
0.001,0.8486183420104125,0.8578916433624234,0.8938082525335792,0.8253904685145337,200,0,3395.0,,12.0,0.046
0.001,0.8538245895074089,0.8645894405457035,0.895027206428155,0.8366039246619106,200,0,3595.0,,13.0,0.046
0.001,0.8546255506607929,0.8620689782468042,0.8900003887244496,0.8362034440852185,200,0,3795.0,,14.0,0.046
0.001,0.8650380456547857,0.8727901917865479,0.8983314217306587,0.8490188225393636,200,0,3995.0,,15.0,0.046
0.001,0.8670404485382459,0.8725109901674566,0.8972948736126632,0.8494193031160555,200,0,4195.0,,16.0,0.046
0.001,0.8710452543051662,0.8759050227233205,0.900407304513631,0.8530236283062839,200,0,4395.0,,17.0,0.046
0.001,0.8750500600720865,0.8772513725349891,0.9001513363410818,0.8558269923431281,200,0,4595.0,,18.0,0.046
0.001,0.8754505406487786,0.882141678463138,0.9024702811842686,0.8630356427235846,200,0,4795.0,,19.0,0.046
0.001,0.8758510212254705,0.8818784108818842,0.9035892890938578,0.8614337204168164,200,0,4995.0,,20.0,0.046
0.001,0.8758510212254705,0.8818784108818842,0.9035892890938578,0.8614337204168164,200,0,5195.0,,21.0,0.046
0.001,0.8778534241089307,0.8840465766456446,0.905927024796623,0.8634361233002766,200,0,5395.0,,22.0,0.046
0.001,0.8778534241089307,0.8840465766456446,0.905927024796623,0.8634361233002766,200,0,5595.0,,23.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,5795.0,,24.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,5995.0,,25.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,6195.0,,26.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,6395.0,,27.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,6595.0,,28.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,6795.0,,29.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,6995.0,,30.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,7195.0,,31.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,7395.0,,32.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,7595.0,,33.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,7795.0,,34.0,0.046
0.001,0.8790548658390068,0.8824192943170064,0.9034374177002362,0.8626351621468925,200,0,7995.0,,35.0,0.046
0.001,0.8798558269923908,0.8827074880498764,0.9049071180471956,0.8618342009935085,200,0,8195.0,,36.0,0.046
0.001,0.8798558269923908,0.8827074880498764,0.9049071180471956,0.8618342009935085,200,0,8395.0,,37.0,0.046
0.001,0.8798558269923908,0.8827074880498764,0.9049071180471956,0.8618342009935085,200,0,8595.0,,38.0,0.046
0.001,0.8802563075690829,0.8823077942449473,0.9023454136308021,0.8634361233002766,200,0,8795.0,,39.0,0.046
0.001,0.8802563075690829,0.8823077942449473,0.9023454136308021,0.8634361233002766,200,0,8995.0,,40.0,0.046
0.001,0.8802563075690829,0.8823077942449473,0.9023454136308021,0.8634361233002766,200,0,9195.0,,41.0,0.046
0.001,0.8802563075690829,0.8823077942449473,0.9023454136308021,0.8634361233002766,200,0,9395.0,,42.0,0.046
0.001,0.8802563075690829,0.8823077942449473,0.9023454136308021,0.8634361233002766,200,0,9595.0,,43.0,0.046
0.001,0.8802563075690829,0.8823077942449473,0.9023454136308021,0.8634361233002766,200,0,9795.0,,44.0,0.046
0.001,0.8802563075690829,0.8823077942449473,0.9023454136308021,0.8634361233002766,200,0,9995.0,,45.0,0.046
0.001,0.8802563075690829,0.8823077942449473,0.9023454136308021,0.8634361233002766,8,0,10003.0,,46.0,0.046
