percentage,accuracy,y_min,y_max
0.09947015895231429,0.6868239999999999,0.686824,0.686824
0.11946416075177446,0.7390010870187081,0.7276732078494194,0.7517020424509411
0.13945816255123464,0.7661765547228103,0.7569082899479376,0.7733279935923107
0.15945216435069479,0.7825962583671835,0.7757308770524629,0.7921505806968362
0.17944616615015496,0.7979861548143485,0.7877452943532238,0.8057669203043653
0.19944016794961514,0.8083414382973855,0.803764517420905,0.8197837404885863
0.21943416974907531,0.8174380685393902,0.8137765318382059,0.8229875851021226
0.2394281715485354,0.8251044110074945,0.8185822987585102,0.8293952743291949
0.2594221733479956,0.8315121002345672,0.8277933520224269,0.8370044052863436
0.27941617514745576,0.8395217117684078,0.8342010412494995,0.8454144973968762
0.2994101769469159,0.8473024772584242,0.84221065278334,0.8542250700841009
0.3194041787463761,0.8533096859088048,0.8434120945134161,0.8598317981577893
0.3393981805458362,0.8565707420332972,0.8486183420104125,0.8598317981577893
0.3593921823452964,0.8598890096687454,0.8538245895074089,0.8638366039247096
0.37938618414475656,0.8622918931288976,0.8546255506607929,0.867440929114938
0.39938018594421676,0.8660106413410377,0.8622346816179415,0.8690428514217059
0.4193741877436769,0.8686995823559701,0.8642370845014017,0.8738486183420104
0.4393681895431371,0.8712741003489902,0.8666399679615538,0.8754505406487786
0.45936219134259726,0.8731065057497568,0.8698438125750901,0.875462
0.47935619314205746,0.8736802579094913,0.8718462154585502,0.875462
0.49935019494151767,0.8736818949596659,0.8718462154585502,0.875462
0.5193441967409776,0.8739679525144458,0.8722466960352423,0.875462
0.5393381985404379,0.8744844931632245,0.8730476571886263,0.875462
0.5593322003398981,0.8751710312946965,0.8734481377653184,0.875462
0.5793262021393583,0.8751743053950454,0.8734481377653184,0.875462
0.5993202039388184,0.8751743053950454,0.8734481377653184,0.875462
0.6193142057382784,0.8751743053950454,0.8734481377653184,0.875462
0.6393082075377386,0.8751743053950454,0.8734481377653184,0.875462
0.6593022093371989,0.8751743053950454,0.8734481377653184,0.875462
0.6792962111366591,0.8751743053950454,0.8734481377653184,0.875462
0.699290212936119,0.8751743053950454,0.8734481377653184,0.875462
0.7192842147355795,0.8752887284169574,0.8742490989187024,0.875462
0.7392782165350394,0.8752887284169574,0.8742490989187024,0.875462
0.7592722183344998,0.8752887284169574,0.8742490989187024,0.875462
0.7792662201339599,0.8752887284169574,0.8742490989187024,0.875462
0.7992602219334201,0.8752887284169574,0.8742490989187024,0.875462
0.8192542237328801,0.8752887284169574,0.8742490989187024,0.875462
0.8392482255323406,0.8752887284169574,0.8742490989187024,0.875462
0.8592422273318004,0.8752887284169574,0.8742490989187024,0.875462
0.8792362291312605,0.8754031514388693,0.8750500600720865,0.875462
0.8992302309307209,0.8754031514388693,0.8750500600720865,0.875462
0.9192242327301808,0.8754031514388693,0.8750500600720865,0.875462
0.9392182345296413,0.8754031514388693,0.8750500600720865,0.875462
0.9592122363291012,0.8754031514388693,0.8750500600720865,0.875462
0.9792062381285616,0.8754031514388693,0.8750500600720865,0.875462
0.9992002399280215,0.8754031514388693,0.8750500600720865,0.875462
1.0,0.8754031514388693,0.8750500600720865,0.875462
