decay_rate,eval_acc,eval_f1,eval_pre,eval_recall,num_new_labeled,num_pseudo_labeled,num_total_labeled,pseudo_acc,round,threshold
0.001,0.6868241890268322,0.6608331532157513,0.7946007956874146,0.5682819382782501,,,995.0,,0.0,0.046
0.001,0.7525030036043252,0.7519951278465387,0.8362403948592528,0.684821786095631,200.0,0.0,1195.0,,1.0,0.046
0.001,0.7665198237885462,0.7654709591834985,0.8275511759875247,0.7132559070407652,200.0,0.0,1395.0,,2.0,0.046
0.001,0.7829395274329195,0.7838200288483463,0.8372799831244484,0.737685222218979,200.0,0.0,1595.0,,3.0,0.046
0.001,0.7973568281938326,0.7975482092077464,0.8458125396972186,0.7553063675934284,200.0,0.0,1795.0,,4.0,0.046
0.001,0.8089707649179014,0.810842681250956,0.8554746453934877,0.7713255906611096,200.0,0.0,1995.0,,5.0,0.046
0.001,0.815378454144974,0.8214336359410177,0.8587361290591404,0.7877452943054829,200.0,0.0,2195.0,,6.0,0.046
0.001,0.8205847016419704,0.8248057076345695,0.8595493867677071,0.7933520223791712,200.0,0.0,2395.0,,7.0,0.046
0.001,0.8265919102923508,0.8342184097374445,0.865545980873994,0.8053664396799322,200.0,0.0,2595.0,,8.0,0.046
0.001,0.8281938325991189,0.835179143611746,0.8611711525277324,0.8109731677536206,200.0,0.0,2795.0,,9.0,0.046
0.001,0.8325991189427313,0.835687712879242,0.8627556039182291,0.8105726871769287,200.0,0.0,2995.0,,10.0,0.046
0.001,0.8398077693231878,0.8442093524209108,0.8676577480879124,0.8221866239009975,200.0,0.0,3195.0,,11.0,0.046
0.001,0.8434120945134161,0.8466706342061233,0.8707307334608874,0.8241890267844576,200.0,0.0,3395.0,,12.0,0.046
0.001,0.8530236283540248,0.8540077942058378,0.8777634250100823,0.8317981577416063,200.0,0.0,3595.0,,13.0,0.046
0.001,0.8530236283540248,0.8540077942058378,0.8777634250100823,0.8317981577416063,200.0,0.0,3795.0,,14.0,0.046
0.001,0.8566279535442531,0.8602969849114424,0.8830377259729956,0.8390068081220627,200.0,0.0,3995.0,,15.0,0.046
0.001,0.8574289146976372,0.8630310106764424,0.885709314141982,0.841810172158907,200.0,0.0,4195.0,,16.0,0.046
0.001,0.8618342010412495,0.8655666294076895,0.8865435534493656,0.8458149779258273,200.0,0.0,4395.0,,17.0,0.046
0.001,0.8650380456547857,0.8659144909944255,0.8872493427182657,0.8458149779258273,200.0,0.0,4595.0,,18.0,0.046
0.001,0.867440929114938,0.8715507833538506,0.8903819531691661,0.8538245894596679,200.0,0.0,4795.0,,19.0,0.046
0.001,0.867440929114938,0.8715507833538506,0.8903819531691661,0.8538245894596679,200.0,0.0,4995.0,,20.0,0.046
0.001,0.867440929114938,0.8715507833538506,0.8903819531691661,0.8538245894596679,200.0,0.0,5195.0,,21.0,0.046
0.001,0.8686423708450141,0.8722624955627982,0.8931702600749531,0.8526231477295918,200.0,0.0,5395.0,,22.0,0.046
0.001,0.869042851421706,0.8729285536215312,0.8940774644428509,0.8530236283062839,200.0,0.0,5595.0,,23.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,5795.0,,24.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,5995.0,,25.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,6195.0,,26.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,6395.0,,27.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,6595.0,,28.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,6795.0,,29.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,6995.0,,30.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,7195.0,,31.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,7395.0,,32.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,7595.0,,33.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,7795.0,,34.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,7995.0,,35.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,8195.0,,36.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,8395.0,,37.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,8595.0,,38.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,8795.0,,39.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,8995.0,,40.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,9195.0,,41.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,9395.0,,42.0,0.046
0.001,0.8706447737284742,0.8734619359899436,0.8934413816244258,0.8546255506130519,200.0,0.0,9595.0,,43.0,0.046
