percentage,accuracy,y_min,y_max
0.0994701589523143,0.686824,0.686824,0.686824
0.11946416075177446,0.7152583099719664,0.7120544653584301,0.7168602322787345
0.13945816255123464,0.7392871445734883,0.7288746495794954,0.7444933920704846
0.15945216435069479,0.7543719129622213,0.7420905086103324,0.7605126151381658
0.17944616615015496,0.7674542784674944,0.7573087705246295,0.7725270324389267
0.19944016794961508,0.7713255907088507,0.7641169403283941,0.7749299158990789
0.2194341697490753,0.7782672540381791,0.7665198237885462,0.7841409691629956
0.23942817154853543,0.7822720598050995,0.7721265518622347,0.7873448137765319
0.2594221733479956,0.7857428914697637,0.7785342410893071,0.7893472166599921
0.27941617514745576,0.7942864771058603,0.7881457749299159,0.7973568281938326
0.2994101769469159,0.7978908022960888,0.7893472166599921,0.8021625951141371
0.3194041787463761,0.802162595114137,0.7917501001201441,0.8073688426111334
0.3393981805458363,0.8056334267788013,0.7973568281938326,0.8097717260712856
0.3593921823452964,0.8121746095314378,0.8033640368442131,0.8165798958750501
0.37938618414475656,0.8176478440795621,0.8133760512615138,0.8197837404885863
0.39938018594421676,0.8197837404885863,0.8133760512615138,0.8229875851021226
0.4193741877436769,0.8264584167667867,0.8221866239487385,0.8285943131758109
0.439368189543137,0.8267254038179148,0.8229875851021226,0.8285943131758109
0.4593621913425972,0.8309971966359632,0.8245895074088907,0.8342010412494995
0.4793561931420574,0.8331330930449873,0.8293952743291949,0.8350020024028835
0.49935019494151756,0.8352689894540116,0.8293952743291949,0.8382058470164198
0.5193441967409778,0.8358029635562675,0.8293952743291949,0.8390068081698038
0.5393381985404379,0.8364704311840877,0.8313976772126552,0.8390068081698038
0.5593322003398981,0.8379388599652917,0.8334000800961153,0.8402082498998799
0.5793262021393581,0.842744626885596,0.8334000800961153,0.8474169002803364
0.5993202039388184,0.8462154585502603,0.8406087304765719,0.8490188225871045
0.6193142057382786,0.8480843679081564,0.8430116139367241,0.8506207448938726
0.6393082075377386,0.8510212254705647,0.8470164197036444,0.8530236283540248
0.6593022093371989,0.8527566413028967,0.8498197837404886,0.8542250700841009
0.6792962111366591,0.8552930182886129,0.855026031237485,0.8554265118141771
0.6992902129361193,0.8568949405953811,0.8566279535442531,0.8570284341209451
0.7192842147355792,0.8576959017487651,0.8566279535442531,0.8582298758510212
0.7392782165350394,0.8579628887998932,0.8566279535442531,0.8586303564277132
0.7592722183344996,0.8587638499532773,0.8566279535442531,0.8598317981577893
0.7792662201339599,0.8608997463623013,0.8598317981577893,0.8614337204645575
0.79926022193342,0.8627686557201976,0.8614337204645575,0.8634361233480177
0.8192542237328801,0.8662394873848619,0.8638366039247096,0.867440929114938
0.8392482255323404,0.8681077867326848,0.8678414096916299,0.8686405408147948
0.8592422273318004,0.8722907911696808,0.8715461175945707,0.8729572573082023
0.8792362291312606,0.8745053171674076,0.8731595868902969,0.875462
0.8992302309307206,0.8748956590610598,0.8737629771831794,0.875462
0.9192242327301811,0.8752568664767152,0.8748465994301456,0.875462
0.939218234529641,0.8754620000000001,0.875462,0.875462
0.9592122363291012,0.8754620000000001,0.875462,0.875462
0.9792062381285614,0.8754620000000001,0.875462,0.875462
0.9992002399280215,0.8754620000000001,0.875462,0.875462
1.0,0.8754620000000001,0.875462,0.875462
