decay_rate,eval_acc,eval_f1,eval_pre,eval_recall,num_new_labeled,num_pseudo_labeled,num_total_labeled,pseudo_acc,round,threshold
0.001,0.6330128205128205,0.5967464447021484,0.7452360972380027,0.5012019230769231,,,997.0,,0.0,0.046
0.001,0.657051282051282,0.6493908701798855,0.7277357501861377,0.5893429487179487,200.0,0.0,1197.0,,1.0,0.046
0.001,0.6706730769230769,0.65870678348419,0.7281329524822724,0.6029647435897436,200.0,0.0,1397.0,,2.0,0.046
0.001,0.6822916666666666,0.6814958422611921,0.7374502359292446,0.6354166666666666,200.0,0.0,1597.0,,3.0,0.046
0.001,0.6907051282051282,0.6830518077581357,0.7351785730092953,0.6394230769230769,200.0,0.0,1797.0,,4.0,0.046
0.001,0.7047275641025641,0.7005966435640286,0.7410202553639045,0.6654647435897436,200.0,0.0,1997.0,,5.0,0.046
0.001,0.719551282051282,0.7177430773392702,0.7518971325495304,0.6875,200.0,0.0,2197.0,,6.0,0.046
0.001,0.7299679487179487,0.7266436394972678,0.7645734235262259,0.6931089743589743,200.0,0.0,2397.0,,7.0,0.046
0.001,0.7327724358974359,0.7267839564726903,0.7590091602924542,0.6979166666666666,200.0,0.0,2597.0,,8.0,0.046
0.001,0.7439903846153846,0.7475633376683944,0.7787458216532682,0.719551282051282,200.0,0.0,2797.0,,9.0,0.046
0.001,0.749198717948718,0.7439071528422527,0.7777272310012426,0.7139423076923077,200.0,0.0,2997.0,,10.0,0.046
0.001,0.7556089743589743,0.7563956723763392,0.7834821152381408,0.7319711538461539,200.0,0.0,3197.0,,11.0,0.046
0.001,0.7596153846153846,0.7640560689644936,0.7947576901851556,0.7363782051282052,200.0,0.0,3397.0,,12.0,0.046
0.001,0.7616185897435898,0.7630583131924654,0.788568805425595,0.7395833333333334,200.0,0.0,3597.0,,13.0,0.046
0.001,0.766426282051282,0.7633303839426774,0.7880080258234953,0.7407852564102564,200.0,0.0,3797.0,,14.0,0.046
0.001,0.7684294871794872,0.7690482177795508,0.7938445378572513,0.7463942307692307,200.0,0.0,3997.0,,15.0,0.046
0.001,0.7704326923076923,0.7697720634631622,0.7962380464260395,0.7455929487179487,200.0,0.0,4197.0,,16.0,0.046
0.001,0.7764423076923077,0.7773130536079407,0.8003845596924807,0.7560096153846154,200.0,0.0,4397.0,,17.0,0.046
0.001,0.7792467948717948,0.7798532171127124,0.8021708604616996,0.7592147435897436,200.0,0.0,4597.0,,18.0,0.046
0.001,0.780448717948718,0.7799636477079147,0.802495002746582,0.7592147435897436,200.0,0.0,4797.0,,19.0,0.046
0.001,0.782051282051282,0.7800704408914615,0.8012309922621801,0.7604166666666666,200.0,0.0,4997.0,,20.0,0.046
0.001,0.7848557692307693,0.7832809136464045,0.800437853886531,0.7672275641025641,200.0,0.0,5197.0,,21.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,5397.0,,22.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,5597.0,,23.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,5797.0,,24.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,5997.0,,25.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,6197.0,,26.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,6397.0,,27.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,6597.0,,28.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,6797.0,,29.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,6997.0,,30.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,7197.0,,31.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,7397.0,,32.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,7597.0,,33.0,0.046
0.001,0.7892628205128205,0.7901269847001785,0.8095432596328931,0.7720352564102564,200.0,0.0,7797.0,,34.0,0.046
0.001,0.7900641025641025,0.787933600254548,0.8070505857467651,0.7700320512820513,200.0,0.0,7997.0,,35.0,0.046
0.001,0.7900641025641025,0.787933600254548,0.8070505857467651,0.7700320512820513,200.0,0.0,8197.0,,36.0,0.046
0.001,0.7900641025641025,0.787933600254548,0.8070505857467651,0.7700320512820513,200.0,0.0,8397.0,,37.0,0.046
0.001,0.7900641025641025,0.787933600254548,0.8070505857467651,0.7700320512820513,200.0,0.0,8597.0,,38.0,0.046
