decay_rate,eval_acc,eval_f1,eval_pre,eval_recall,num_new_labeled,num_pseudo_labeled,num_total_labeled,pseudo_acc,round,threshold
0.001,0.6868241890268322,0.6608331532157513,0.7946007956874146,0.5682819382782501,,,995.0,,0.0,0.046
0.001,0.7509010812975571,0.7342382330249012,0.8296918612649358,0.6603924709174172,200,0,1195.0,,1.0,0.046
0.001,0.7725270324389267,0.768120522326262,0.8385037630617403,0.710052062427229,200,0,1395.0,,2.0,0.046
0.001,0.790548658390068,0.794163394867061,0.8518246767470299,0.7448938725994356,200,0,1595.0,,3.0,0.046
0.001,0.8057669203043653,0.806760021744607,0.8562428203161879,0.7637164597039611,200,0,1795.0,,4.0,0.046
0.001,0.8197837404885863,0.8183735169598614,0.8631291723174958,0.7793352021949502,200,0,1995.0,,5.0,0.046
0.001,0.8229875851021226,0.8276890657355798,0.8665440199515511,0.7929515418024793,200,0,2195.0,,6.0,0.046
0.001,0.829395274329195,0.833098126188201,0.8679303133253771,0.8017621144897039,200,0,2395.0,,7.0,0.046
0.001,0.8370044052863436,0.841817043784336,0.8735096968790985,0.8129755706370808,200,0,2595.0,,8.0,0.046
0.001,0.8454144973968762,0.8499391346537308,0.8834878327515204,0.8193832598641533,200,0,2795.0,,9.0,0.046
0.001,0.8522226672006408,0.8541846498041378,0.8849151176980461,0.8261914296679178,200,0,2995.0,,10.0,0.046
0.001,0.855826992390869,0.8579121941464111,0.8876453486260386,0.8305967160115301,200,0,3195.0,,11.0,0.046
0.001,0.8598317981577893,0.8622331691112908,0.8933900153584418,0.8338005606250664,200,0,3395.0,,12.0,0.046
0.001,0.8602322787344814,0.8654061371343442,0.8934364761406773,0.8394072886987548,200,0,3595.0,,13.0,0.046
0.001,0.867440929114938,0.8667866679778995,0.8959587396122142,0.8398077692754469,200,0,3795.0,,14.0,0.046
0.001,0.869042851421706,0.8729182186487631,0.8979955664337946,0.8494193031160555,200,0,3995.0,,15.0,0.046
0.001,0.8702442931517821,0.8770935140374092,0.9011736614588599,0.8546255506130519,200,0,4195.0,,16.0,0.046
0.001,0.8710452543051662,0.8732748477755903,0.897264563803392,0.8510212254228237,200,0,4395.0,,17.0,0.046
0.001,0.8722466960352423,0.8776089900915843,0.9008917084301669,0.8558269923431281,200,0,4595.0,,18.0,0.046
0.001,0.8722466960352423,0.8776089900915843,0.9008917084301669,0.8558269923431281,200,0,4795.0,,19.0,0.046
0.001,0.8722466960352423,0.8776089900915843,0.9008917084301669,0.8558269923431281,200,0,4995.0,,20.0,0.046
0.001,0.8734481377653184,0.8769811553911157,0.8973535545644733,0.8578293952265882,200,0,5195.0,,21.0,0.046
0.001,0.8766519823788547,0.8826181825800901,0.9056276084902194,0.8610332398401245,200,0,5395.0,,22.0,0.046
0.001,0.8766519823788547,0.8826181825800901,0.9056276084902194,0.8610332398401245,200,0,5595.0,,23.0,0.046
0.001,0.8766519823788547,0.8826181825800901,0.9056276084902194,0.8610332398401245,200,0,5795.0,,24.0,0.046
0.001,0.8766519823788547,0.8826181825800901,0.9056276084902194,0.8610332398401245,200,0,5995.0,,25.0,0.046
0.001,0.8766519823788547,0.8826181825800901,0.9056276084902194,0.8610332398401245,200,0,6195.0,,26.0,0.046
0.001,0.8766519823788547,0.8826181825800901,0.9056276084902194,0.8610332398401245,200,0,6395.0,,27.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,6595.0,,28.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,6795.0,,29.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,6995.0,,30.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,7195.0,,31.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,7395.0,,32.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,7595.0,,33.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,7795.0,,34.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,7995.0,,35.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,8195.0,,36.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,8395.0,,37.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,8595.0,,38.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,8795.0,,39.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,8995.0,,40.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,9195.0,,41.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,9395.0,,42.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,9595.0,,43.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,9795.0,,44.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,200,0,9995.0,,45.0,0.046
0.001,0.8790548658390068,0.8821768082042766,0.9046619110791073,0.8610332398401245,8,0,10003.0,,46.0,0.046
