decay_rate,eval_acc,eval_f1,eval_pre,eval_recall,num_new_labeled,num_pseudo_labeled,num_total_labeled,pseudo_acc,round,threshold
0.001,0.6286057692307693,0.6033392655543792,0.7362205149271549,0.5152243589743589,,,997.0,,0,0.046
0.001,0.6438301282051282,0.6309812978292123,0.7061245380303799,0.5733173076923077,200,217,1197.0,0.8571428571428571,1,0.047
0.001,0.6582532051282052,0.6515045639796134,0.7133158636398804,0.6009615384615384,200,340,1397.0,0.9735294117647059,2,0.047
0.001,0.6810897435897436,0.6713426762666458,0.7198347235337282,0.6306089743589743,200,520,1597.0,0.9557692307692308,3,0.046
0.001,0.6951121794871795,0.6883754088328435,0.7339153557251661,0.6494391025641025,200,728,1797.0,0.9574175824175825,4,0.044
0.001,0.7003205128205128,0.6889940064686996,0.7262216928677682,0.6566506410256411,200,849,1997.0,0.950530035335689,5,0.040999999999999995
0.001,0.7143429487179487,0.7082528647704002,0.7465777435363867,0.6746794871794872,200,981,2197.0,0.9592252803261978,6,0.03699999999999999
0.001,0.7215544871794872,0.7162677340018444,0.7513343302103189,0.6850961538461539,200,1086,2397.0,0.9475138121546961,7,0.031999999999999994
0.001,0.7229615384615384,0.722053356659718,0.7509780067663926,0.6959134615384616,200,1110,2597.0,0.9522522522522523,8,0.025999999999999995
0.001,0.7299615333724384,0.722053356659718,0.7509780067663926,0.6959134615384616,200,1181,2797.0,0.951735817104149,9,0.018999999999999996
0.001,0.7327724358974359,0.7290210150755368,0.7513155417564588,0.7083333333333334,200,980,2997.0,0.9520408163265306,10,0.010999999999999996
0.001,0.7395833333333334,0.7378086868004922,0.7602985348456945,0.7171474358974359,200,1138,3197.0,0.9472759226713533,11,0.001999999999999995
0.001,0.7495993589743589,0.7457644098844284,0.7712691135895557,0.7223557692307693,200,565,3397.0,0.9486725663716814,12,0.0001
0.001,0.7564102564102564,0.7554647005521334,0.777321138443091,0.735176282051282,200,49,3597.0,0.9387755102040817,13,0.0001
0.001,0.7596153846153846,0.757672905921936,0.7818852953421764,0.7355769230769231,200,66,3797.0,0.9696969696969697,14,0.0001
