decay_rate,eval_acc,eval_f1,eval_pre,eval_recall,num_new_labeled,num_pseudo_labeled,num_total_labeled,pseudo_acc,round,threshold
0.001,0.6330128205128205,0.5967464447021484,0.7452360972380027,0.5012019230769231,,,997.0,,0.0,0.046
0.001,0.6330128205128205,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,1197.0,,1.0,0.046
0.001,0.6330128205128205,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,1397.0,,2.0,0.046
0.001,0.6330128205128205,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,1597.0,,3.0,0.046
0.001,0.6330128205128205,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,1797.0,,4.0,0.046
0.001,0.6330128205128205,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,1997.0,,5.0,0.046
0.001,0.6330128205128205,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,2197.0,,6.0,0.046
0.001,0.6330128205128205,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,2397.0,,7.0,0.046
0.001,0.6445345645788458,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,2597.0,,8.0,0.046
0.001,0.6445345645788458,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,2797.0,,9.0,0.046
0.001,0.6445345645788458,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,2997.0,,10.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,3197.0,,11.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,3397.0,,12.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,3597.0,,13.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,3797.0,,14.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,3997.0,,15.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,4197.0,,16.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,4397.0,,17.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,4597.0,,18.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,4797.0,,19.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,4997.0,,20.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,5197.0,,21.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,5397.0,,22.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,5597.0,,23.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,5797.0,,24.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,5997.0,,25.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,6197.0,,26.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,6397.0,,27.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,6597.0,,28.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,6797.0,,29.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,6997.0,,30.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,7197.0,,31.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,7397.0,,32.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,7597.0,,33.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,7797.0,,34.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,7997.0,,35.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,8197.0,,36.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,8397.0,,37.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,8597.0,,38.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,8797.0,,39.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,8997.0,,40.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,9197.0,,41.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,9397.0,,42.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,9597.0,,43.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,9797.0,,44.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,200.0,0.0,9997.0,,45.0,0.046
0.001,0.6572345654758673,0.5967464447021484,0.7452360972380027,0.5012019230769231,7.0,0.0,10004.0,,46.0,0.046
