percentage,accuracy,y_min,y_max
0.0996700989703089,0.628606,0.628606,0.628606
0.11966410076976906,0.6478365384615384,0.6478365384615384,0.6478365384615384
0.13965810256922923,0.6602564102564102,0.6602564102564102,0.6602564102564102
0.1596521043686894,0.6638621794871795,0.6638621794871795,0.6638621794871795
0.17964610616814955,0.6638621794871795,0.6638621794871795,0.6638621794871795
0.19964010796760973,0.6638621794871795,0.6638621794871795,0.6638621794871795
0.21963410976706987,0.6658653846153846,0.6658653846153846,0.6658653846153846
0.23962811156653005,0.6658653846153846,0.6658653846153846,0.6658653846153846
0.2596221133659902,0.6674679487179487,0.6674679487179487,0.6674679487179487
0.2796161151654504,0.6706730769230769,0.6706730769230769,0.6706730769230769
0.2996101169649105,0.6786858974358975,0.6786858974358975,0.6786858974358975
0.31960411876437067,0.6842948717948718,0.6842948717948718,0.6842948717948718
0.3395981205638309,0.6866987179487181,0.6866987179487181,0.6866987179487181
0.359592122363291,0.6875,0.6875,0.6875
0.37958612416275117,0.6939102564102564,0.6939102564102564,0.6939102564102564
0.3995801259622113,0.6939102564102564,0.6939102564102564,0.6939102564102564
0.4195741277616715,0.6939102564102564,0.6939102564102564,0.6939102564102564
0.43956812956113167,0.6991185897435898,0.6991185897435898,0.6991185897435898
0.4595621313605918,0.7075320512820513,0.7075320512820513,0.7075320512820513
0.47955613316005197,0.7131410256410257,0.7131410256410257,0.7131410256410257
0.49955013495951217,0.7191506410256411,0.7191506410256411,0.7191506410256411
0.5195441367589723,0.7243589743589743,0.7243589743589743,0.7243589743589743
0.5395381385584325,0.7307692307692307,0.7307692307692307,0.7307692307692307
0.5595321403578927,0.7335737179487181,0.7335737179487181,0.7335737179487181
0.5795261421573528,0.7399839743589743,0.7399839743589743,0.7399839743589743
0.599520143956813,0.7399839743589743,0.7399839743589743,0.7399839743589743
0.6195141457562732,0.7411858974358975,0.7411858974358975,0.7411858974358975
0.6395081475557333,0.7467948717948718,0.7467948717948718,0.7467948717948718
0.6595021493551935,0.7504006410256411,0.7504006410256411,0.7504006410256411
0.6794961511546536,0.7544070512820513,0.7544070512820513,0.7544070512820513
0.6994901529541138,0.7588141025641025,0.7588141025641025,0.7588141025641025
0.719484154753574,0.7608173076923077,0.7608173076923077,0.7608173076923077
0.7394781565530341,0.765625,0.765625,0.765625
0.7594721583524943,0.7672275641025641,0.7672275641025641,0.7672275641025641
0.7794661601519545,0.7680288461538461,0.7680288461538461,0.7680288461538461
0.7994601619514146,0.7696314102564102,0.7696314102564102,0.7696314102564102
0.8194541637508748,0.7696314102564102,0.7696314102564102,0.7696314102564102
0.8394481655503349,0.7696314102564102,0.7696314102564102,0.7696314102564102
0.8594421673497951,0.7764423076923077,0.7764423076923077,0.7764423076923077
0.8794361691492553,0.7764423076923077,0.7764423076923077,0.7764423076923077
0.8994301709487154,0.7784455128205128,0.7784455128205128,0.7784455128205128
0.9194241727481756,0.7788461538461539,0.7788461538461539,0.7788461538461539
0.9394181745476358,0.7816506410256411,0.7816506410256411,0.7816506410256411
0.9594121763470959,0.7816506410256411,0.7816506410256411,0.7816506410256411
0.9794061781465561,0.788462,0.788462,0.788462
0.9994001799460162,0.788462,0.788462,0.788462
1.0,0.788462,0.788462,0.788462
