decay_rate,eval_acc,eval_f1,eval_pre,eval_recall,num_new_labeled,num_pseudo_labeled,num_total_labeled,pseudo_acc,round,threshold
0.001,0.7224669603524229,0.720647812581893,0.8149031370126298,0.6483780536166562,,,995.0,,0.0,0.046
0.001,0.7424909891870244,0.7437389466253623,0.8250302706520988,0.6784140968685586,200,0,1195.0,,0.0,0.046
0.001,0.762915498598318,0.7571362810560738,0.8149671710678517,0.7080496595437689,200,0,1395.0,,1.0,0.046
0.001,0.7809371245494594,0.7827819698230237,0.830756254992487,0.7408890668325153,200,0,1595.0,,2.0,0.046
0.001,0.7909491389667601,0.7888884507373279,0.8341879914844804,0.7488986783663559,200,0,1795.0,,3.0,0.046
0.001,0.8033640368442131,0.8046635820667983,0.839906237962774,0.7729275129678778,200,0,1995.0,,4.0,0.046
0.001,0.815378454144974,0.8165710640994367,0.8544261643158039,0.7825390468084865,200,0,2195.0,,5.0,0.046
0.001,0.8193832599118943,0.8218858219357935,0.8573341949682117,0.789747697188943,200,0,2395.0,,6.0,0.046
0.001,0.8261914297156588,0.83122033114714,0.8639407312101396,0.8013616339130119,200,0,2595.0,,7.0,0.046
0.001,0.8321986383660392,0.8362148713483112,0.8652798228613319,0.8093712454468525,200,0,2795.0,,8.0,0.046
0.001,0.8430116139367241,0.848123801652078,0.8756806033584753,0.8225871044776895,200,0,2995.0,,9.0,0.046
0.001,0.8466159391269523,0.8505934827987509,0.8731411195154614,0.829395274281454,200,0,3195.0,,10.0,0.046
