percentage,accuracy,y_min,y_max
0.0996700989703089,0.628606,0.628606,0.628606
0.11966410076976905,0.6606993835897436,0.6480482,0.6674679487179487
0.13965810256922923,0.6743685897435897,0.6570993589743589,0.6875
0.1596521043686894,0.6757307692307692,0.6570993589743589,0.6911057692307693
0.17964610616814955,0.6786955128205128,0.6627083333333333,0.6923076923076923
0.19964010796760973,0.6875897435897436,0.6707211538461538,0.6967147435897436
0.21963410976706985,0.6896730769230769,0.6719230769230768,0.6987179487179487
0.23962811156653005,0.6992884615384616,0.6847435897435897,0.7075320512820513
0.2596221133659902,0.7019326923076923,0.6847435897435897,0.7107371794871795
0.2796161151654504,0.7046570512820514,0.6855448717948718,0.7139423076923077
0.2996101169649105,0.7145929487179488,0.6967628205128205,0.7211538461538461
0.31960411876437067,0.7198814102564103,0.6971634615384615,0.7299679487179487
0.3395981205638309,0.7246089743589744,0.7031730769230768,0.7387820512820513
0.359592122363291,0.7340608974358974,0.7239903846153846,0.7459935897435898
0.37958612416275117,0.7340608974358974,0.7239903846153846,0.7459935897435898
0.3995801259622113,0.7359038461538462,0.7239903846153846,0.7459935897435898
0.4195741277616715,0.7369455128205128,0.7291987179487179,0.7459935897435898
0.43956812956113167,0.7435897435897437,0.7347756410256411,0.7528044871794872
0.4595621313605919,0.7463942307692307,0.7367788461538461,0.7552083333333334
0.47955613316005197,0.7492788461538462,0.7403846153846154,0.7592147435897436
0.49955013495951217,0.7517628205128205,0.7415865384615384,0.7612179487179487
0.5195441367589723,0.7544070512820513,0.7439903846153846,0.7652243589743589
0.5395381385584325,0.7567307692307692,0.7487980769230769,0.7652243589743589
0.5595321403578927,0.7577724358974359,0.7504006410256411,0.7680288461538461
0.5795261421573528,0.7595352564102564,0.7504006410256411,0.7712339743589743
0.599520143956813,0.7619391025641026,0.7504006410256411,0.7732371794871795
0.6195141457562732,0.7649839743589743,0.7552083333333334,0.7772435897435898
0.6395081475557333,0.7677083333333333,0.7588141025641025,0.7792467948717948
0.6595021493551935,0.7714743589743589,0.7608173076923077,0.7792467948717948
0.6794961511546536,0.7732371794871795,0.7644230769230769,0.7796474358974359
0.6994901529541138,0.7751602564102564,0.765625,0.7852564102564102
0.719484154753574,0.7763621794871796,0.765625,0.7864583333333334
0.7394781565530341,0.7798879128205127,0.7732371794871795,0.788462
0.7594721583524943,0.7804488102564102,0.7732371794871795,0.788462
0.7794661601519545,0.782291758974359,0.7756410256410257,0.788462
0.7994601619514146,0.7836540307692308,0.7756410256410257,0.788462
0.8194541637508748,0.7842149282051282,0.7756410256410257,0.788462
0.8394481655503349,0.7850162102564102,0.7756410256410257,0.788462
0.8594421673497952,0.7865388307692307,0.7788461538461539,0.788462
0.8794361691492553,0.7865388307692307,0.7788461538461539,0.788462
0.8994301709487154,0.7865388307692307,0.7788461538461539,0.788462
0.9194241727481757,0.7866990871794872,0.7796474358974359,0.788462
0.9394181745476358,0.7866990871794872,0.7796474358974359,0.788462
0.9594121763470959,0.7866990871794872,0.7796474358974359,0.788462
0.979406178146556,0.787420241025641,0.7832532051282052,0.788462
0.9994001799460162,0.7881413948717949,0.7868589743589743,0.788462
1.0000999700089972,0.7882215230769231,0.7872596153846154,0.788462
