percentage,accuracy,y_min,y_max
0.09967009897030889,0.6286060000000001,0.628606,0.628606
0.11966410076976906,0.6597413003663003,0.6498397435897436,0.6654647435897436
0.1396581025692292,0.6759958791208792,0.6598557692307693,0.6919070512820513
0.1596521043686894,0.6848099816849818,0.6622596153846154,0.6939102564102564
0.17964610616814955,0.6976304945054945,0.6766826923076923,0.7079326923076923
0.19964010796760975,0.7064445970695971,0.6875,0.7167467948717948
0.21963410976706982,0.7143429487179488,0.6955128205128205,0.7267628205128205
0.23962811156653002,0.7229281135531135,0.7023237179487181,0.7431891025641025
0.2596221133659902,0.7317422161172162,0.7111378205128205,0.7479967948717948
0.2796161151654504,0.7365499084249085,0.7231570512820513,0.7504006410256411
0.2996101169649105,0.7470238095238094,0.7391826923076923,0.7588141025641025
0.3196041187643707,0.7527472527472527,0.7391826923076923,0.7604166666666666
0.33959812056383093,0.7580128205128205,0.7459935897435898,0.7672275641025641
0.3595921223632911,0.7631639194139195,0.7524038461538461,0.7720352564102564
0.3795861241627512,0.7676854395604396,0.7548076923076923,0.7784455128205128
0.39958012596221126,0.7722069597069597,0.7620192307692307,0.7816506410256411
0.41957412776167147,0.777300824175824,0.7716346153846154,0.7852564102564102
0.4395681295611316,0.7793612637362638,0.7724358974358975,0.7852564102564102
0.4595621313605918,0.7806776556776557,0.7740384615384616,0.7860576923076923
0.47955613316005197,0.7840545531135531,0.7800480769230769,0.788462
0.49955013495951217,0.7859135934065934,0.7828525641025641,0.788462
0.5195441367589723,0.7864287692307693,0.7832532051282052,0.788462
0.5395381385584325,0.7867149413919413,0.7832532051282052,0.788462
0.5595321403578927,0.787344586080586,0.7832532051282052,0.788462
0.5795261421573529,0.787374347985348,0.7832532051282052,0.788462
0.5995201439568129,0.787374413919414,0.7832532051282052,0.788462
0.6195141457562733,0.7876033846153847,0.784856,0.788462
0.6395081475557333,0.7877272417582418,0.785723,0.788462
0.6595021493551935,0.7878630989010988,0.7860576923076923,0.788462
0.6794961511546536,0.7880348021978022,0.786674,0.788462
0.6994901529541137,0.7882902307692309,0.7872596153846154,0.788462
0.719484154753574,0.7882902307692309,0.7872596153846154,0.788462
0.739478156553034,0.7882902307692309,0.7872596153846154,0.788462
0.7594721583524943,0.7882902307692309,0.7872596153846154,0.788462
0.7794661601519544,0.7882902307692309,0.7872596153846154,0.788462
0.7994601619514147,0.7882902307692309,0.7872596153846154,0.788462
0.8194541637508747,0.7883474652014651,0.7876602564102564,0.788462
0.839448165550335,0.7883474652014651,0.7876602564102564,0.788462
0.8594421673497951,0.788462,0.788462,0.788462
0.8794361691492554,0.788462,0.788462,0.788462
0.8994301709487154,0.788462,0.788462,0.788462
0.9194241727481758,0.788462,0.788462,0.788462
0.9394181745476358,0.788462,0.788462,0.788462
0.9594121763470957,0.788462,0.788462,0.788462
0.975407377786664,0.788462,0.788462,0.788462
0.995401379586124,0.788462,0.788462,0.788462
1.0000285628597134,0.788462,0.788462,0.788462
